timestamp,ecg_value
1762880118.417634,1.15
1762880118.423724,1.11
1762880118.429996,1.2
1762880118.436162,1.36
1762880118.442296,1.56
1762880118.448545,1.72
1762880118.454753,1.83
1762880118.4610739,1.87
1762880118.46732,1.86
1762880118.473537,1.8
1762880118.479806,1.73
1762880118.486024,1.66
1762880118.4923542,1.62
1762880118.498718,1.61
1762880118.504715,1.63
1762880118.511001,1.7
1762880118.517313,1.86
1762880118.5235221,2.19
1762880118.5298402,2.24
1762880118.535997,1.43
1762880118.542866,1.08
1762880118.5485198,1.8
1762880118.554691,1.9
1762880118.561113,1.59
1762880118.5672529,1.69
1762880118.5735328,1.74
1762880118.5797088,1.57
1762880118.585963,1.53
1762880118.5922801,1.52
1762880118.598513,1.51
1762880118.605311,1.48
1762880118.610975,1.38
1762880118.617586,1.46
1762880118.623528,1.4
1762880118.629924,1.39
1762880118.636228,1.49
1762880118.6422698,1.39
1762880118.648696,1.44
1762880118.654801,1.5
1762880118.661033,1.4
1762880118.667456,1.46
1762880118.673635,1.52
1762880118.6798131,1.47
1762880118.685962,1.5
1762880118.692296,1.42
1762880118.698474,1.5
1762880118.704821,1.48
1762880118.711039,1.45
1762880118.717509,1.55
1762880118.723548,1.51
1762880118.7298539,1.48
1762880118.736209,1.55
1762880118.742286,1.48
1762880118.748627,1.49
1762880118.754843,1.56
1762880118.7610419,1.5
1762880118.767195,1.54
1762880118.773407,1.5
1762880118.779652,1.43
1762880118.785964,1.55
1762880118.792274,1.56
1762880118.798452,1.54
1762880118.804727,1.43
1762880118.810994,1.42
1762880118.817287,1.57
1762880118.8234339,1.51
1762880118.8297548,1.47
1762880118.8360372,1.55
1762880118.8424351,1.48
1762880118.848602,1.51
1762880118.854815,1.54
1762880118.860985,1.48
1762880118.867127,1.54
1762880118.873479,1.52
1762880118.879806,1.49
1762880118.888062,1.52
1762880118.892223,1.51
1762880118.89855,1.66
1762880118.904758,1.65
1762880118.9109068,1.56
1762880118.917505,1.71
1762880118.9234838,1.79
1762880118.929801,1.73
1762880118.9359539,1.75
1762880118.942304,1.66
1762880118.948684,1.69
1762880118.9547992,1.63
1762880118.96098,1.5
1762880118.967257,1.53
1762880118.97336,1.48
1762880118.97981,1.44
1762880118.986032,1.55
1762880118.9921448,1.5
1762880118.998334,1.5
1762880119.004846,1.48
1762880119.010986,1.39
1762880119.017173,1.53
1762880119.023516,1.53
1762880119.029687,1.47
1762880119.036288,1.53
1762880119.042089,1.47
1762880119.048383,1.5
