timestamp,ecg_value
1764746432.540053,1.62
1764746432.546409,1.71
1764746432.5525389,1.84
1764746432.558864,1.62
1764746432.5650811,1.34
1764746432.571324,1.37
1764746432.577652,1.44
1764746432.583793,1.44
1764746432.590116,1.31
1764746432.596307,1.39
1764746432.602591,1.42
1764746432.608779,1.36
1764746432.615032,1.42
1764746432.621372,1.22
1764746432.627557,1.24
1764746432.633858,1.17
1764746432.640099,1.07
1764746432.646235,2.19
1764746432.6524851,2.8
1764746432.658852,2.38
1764746432.665063,2.0
1764746432.671266,1.04
1764746432.6774988,0.81
1764746432.7029262,1.35
1764746432.7031171,1.31
1764746432.712075,1.15
1764746432.714898,1.3
1764746432.7207758,1.58
1764746432.7513778,1.49
1764746432.760267,1.21
1764746432.760448,1.22
1764746432.76094,1.67
1764746432.761122,1.68
1764746432.761256,1.59
1764746432.761377,1.69
1764746432.7615051,1.7
1764746432.76739,1.62
1764746432.776362,1.77
1764746432.794891,1.62
1764746432.79566,1.52
1764746432.7958798,1.52
1764746432.796455,1.62
1764746432.802644,1.5
1764746432.808883,1.38
1764746432.815158,1.63
1764746432.8297422,1.55
1764746432.83087,1.32
1764746432.8338828,1.56
1764746432.842795,1.75
1764746432.846406,1.65
1764746432.852476,1.63
1764746432.8588312,1.69
1764746432.8650508,1.58
1764746432.871379,1.6
1764746432.877613,1.76
1764746432.883844,1.67
1764746432.890048,1.46
1764746432.8962991,1.6
1764746432.902486,1.93
1764746432.9088068,1.59
1764746432.915018,1.58
1764746432.921141,1.55
1764746432.9274602,1.65
1764746432.9336991,1.59
1764746432.940074,1.63
1764746432.946305,1.71
1764746432.952424,1.74
1764746432.958969,1.54
1764746432.964934,1.75
1764746432.971165,2.14
1764746432.9774542,1.69
1764746432.983714,1.9
1764746432.990018,2.01
1764746432.996204,1.86
1764746433.0025358,2.1
1764746433.00933,1.84
1764746433.0149398,1.43
1764746433.021162,1.47
1764746433.027426,1.42
1764746433.0337548,1.38
1764746433.0401652,1.39
1764746433.0462022,1.49
1764746433.052618,1.55
1764746433.058833,1.59
1764746433.065012,1.46
1764746433.071316,1.5
1764746433.077579,1.51
1764746433.083751,1.38
1764746433.090253,1.38
1764746433.096294,1.6
1764746433.102664,1.79
1764746433.108903,2.44
1764746433.1150012,3.14
1764746433.1211588,2.92
1764746433.127478,1.92
1764746433.133725,1.0
1764746433.14032,1.22
1764746433.146513,1.55
1764746433.152546,1.58
1764746433.158723,1.46
1764746433.165026,1.5
1764746433.171128,1.79
1764746433.177401,1.71
1764746433.183704,1.69
1764746433.190335,1.81
1764746433.196181,1.69
1764746433.2024078,1.65
1764746433.20885,1.76
1764746433.215151,1.79
1764746433.221219,1.7
1764746433.227467,1.65
1764746433.233621,1.8
1764746433.240112,1.83
1764746433.246121,1.81
1764746433.252508,1.86
1764746433.258796,1.84
1764746433.2649732,1.89
1764746433.271193,1.82
1764746433.277503,1.92
1764746433.2837708,1.99
1764746433.2904818,1.7
1764746433.296125,1.59
1764746433.302518,1.7
1764746433.308776,1.74
1764746433.314867,1.69
1764746433.321265,1.57
1764746433.327444,1.7
1764746433.333685,1.58
1764746433.340112,1.52
1764746433.34631,1.9
1764746433.352442,1.71
1764746433.358743,1.51
1764746433.364897,1.63
1764746433.371263,1.95
1764746433.377366,1.79
