timestamp,ecg_value
1764746342.54069,2.21
1764746342.54679,2.11
1764746342.553459,2.22
1764746342.559384,2.35
1764746342.565682,2.23
1764746342.571914,2.41
1764746342.57809,2.29
1764746342.584396,2.17
1764746342.591896,2.32
1764746342.5979068,2.0
1764746342.611556,2.0
1764746342.617798,2.09
1764746342.618512,1.83
1764746342.640704,1.94
1764746342.6408188,1.95
1764746342.64095,1.96
1764746342.641075,2.08
1764746342.658433,1.9
1764746342.6586208,1.93
1764746342.6862998,2.03
1764746342.695544,1.9
1764746342.6986911,2.13
1764746342.699266,2.13
1764746342.699462,2.35
1764746342.699608,3.16
1764746342.700049,3.17
1764746342.703412,3.17
1764746342.709576,3.07
1764746342.715727,1.69
1764746342.7267451,1.44
1764746342.7292202,2.02
1764746342.73474,2.14
1764746342.742168,1.96
1764746342.747148,1.83
1764746342.7533,2.06
1764746342.759499,2.12
1764746342.765693,1.91
1764746342.771935,2.04
1764746342.7782242,2.03
1764746342.784382,1.99
1764746342.790687,2.19
1764746342.79692,2.02
1764746342.803233,2.05
1764746342.809535,2.17
1764746342.815565,2.03
1764746342.821913,2.12
1764746342.828089,2.12
1764746342.834286,2.18
1764746342.840628,2.28
1764746342.846856,2.14
1764746342.853193,2.24
1764746342.85936,2.26
1764746342.86565,2.06
1764746342.8721669,2.26
1764746342.87811,2.22
1764746342.884332,2.13
1764746342.890532,2.24
1764746342.896828,2.13
1764746342.903101,2.25
1764746342.909276,2.22
1764746342.9155068,2.02
1764746342.921856,2.17
1764746342.9280288,2.15
1764746342.934274,2.18
1764746342.940534,2.27
1764746342.9467058,2.1
1764746342.953123,2.19
1764746342.9592042,2.28
1764746342.965568,2.16
1764746342.972211,2.28
1764746342.978245,2.18
1764746342.984261,2.2
1764746342.990502,2.38
1764746342.996759,2.16
1764746343.003047,2.27
1764746343.009252,2.32
1764746343.015459,2.2
1764746343.022075,2.34
1764746343.02802,2.26
1764746343.034257,2.24
1764746343.04046,2.39
1764746343.0466812,2.21
1764746343.053161,2.28
1764746343.059243,2.37
1764746343.065446,2.26
1764746343.071799,2.44
1764746343.0780249,2.39
1764746343.084249,2.39
1764746343.090494,2.57
1764746343.096769,2.47
1764746343.10297,2.66
1764746343.109241,2.75
1764746343.115621,2.56
1764746343.1223218,2.67
1764746343.1280022,2.43
1764746343.134219,2.27
1764746343.140438,2.67
1764746343.146763,2.56
1764746343.153095,2.42
1764746343.1592388,2.41
1764746343.165424,2.31
1764746343.172132,2.51
1764746343.178088,2.34
1764746343.184278,2.26
1764746343.19059,2.47
1764746343.196673,2.3
1764746343.204235,2.24
1764746343.2091892,2.27
1764746343.215415,2.31
1764746343.221789,2.91
1764746343.2278569,3.16
1764746343.2342029,3.17
1764746343.240556,3.17
1764746343.246619,2.79
1764746343.253089,1.54
1764746343.259155,1.71
1764746343.265425,2.14
1764746343.271738,2.22
1764746343.277965,1.81
1764746343.284267,1.83
1764746343.290645,2.11
1764746343.296863,1.87
1764746343.303016,1.83
1764746343.309257,1.88
1764746343.315375,1.82
1764746343.3217,1.98
1764746343.327893,1.75
1764746343.334219,1.72
1764746343.340416,1.96
1764746343.346648,1.78
1764746343.352961,1.74
1764746343.359159,1.85
1764746343.365375,1.77
1764746343.37182,1.82
1764746343.3778932,1.7
1764746343.384166,1.76
1764746343.39055,1.91
1764746343.396718,1.67
1764746343.403031,1.86
1764746343.40917,2.03
1764746343.415444,1.85
1764746343.422095,1.96
1764746343.42801,1.82
1764746343.434159,1.83
1764746343.4405088,1.94
1764746343.446594,1.72
1764746343.4529111,1.78
1764746343.459118,1.83
1764746343.46545,1.66
1764746343.471787,1.71
1764746343.477948,1.62
1764746343.484184,1.65
1764746343.490446,1.78
1764746343.496667,1.51
1764746343.503019,1.6
1764746343.509148,1.65
1764746343.515436,1.56
1764746343.522291,1.71
1764746343.527806,1.75
1764746343.534131,1.78
1764746343.5403469,1.82
1764746343.546785,1.59
1764746343.55288,1.76
1764746343.559104,1.79
1764746343.565366,1.59
1764746343.571676,1.7
1764746343.5778718,1.69
1764746343.584094,1.74
1764746343.590386,1.8
1764746343.596673,1.55
1764746343.603297,1.68
1764746343.6092029,1.75
1764746343.615337,1.64
1764746343.62214,1.79
1764746343.6279502,1.76
1764746343.634273,1.79
1764746343.6404018,1.82
1764746343.6465962,1.49
1764746343.652939,1.64
1764746343.65905,1.66
1764746343.665357,1.3
1764746343.6719282,1.33
1764746343.6778612,1.27
1764746343.684073,1.19
1764746343.690347,1.22
1764746343.6967978,1.11
1764746343.702965,1.3
1764746343.709043,1.23
1764746343.715304,0.98
1764746343.722645,1.2
1764746343.727888,1.25
1764746343.7341068,1.19
1764746343.7404292,1.21
1764746343.7466612,1.17
1764746343.7534451,1.72
1764746343.75912,2.49
1764746343.765375,2.81
1764746343.771575,2.81
1764746343.777785,1.52
1764746343.784281,0.46
1764746343.790323,1.05
1764746343.796643,1.23
1764746343.803184,1.1
1764746343.809163,1.03
1764746343.815347,0.91
1764746343.822342,1.09
1764746343.827935,1.04
1764746343.834123,0.98
1764746343.840798,1.12
1764746343.8466492,0.94
1764746343.8532748,1.14
1764746343.859318,1.24
1764746343.865474,1.06
1764746343.871775,1.2
1764746343.879201,0.94
1764746343.884266,0.88
1764746343.894287,1.09
1764746343.8967822,0.88
1764746343.903687,0.95
1764746343.909328,1.01
1764746343.915457,0.83
1764746343.923023,1.05
1764746343.928024,0.96
1764746343.934287,0.85
1764746343.940481,1.04
1764746343.946789,0.88
1764746343.953106,0.94
1764746343.959347,1.01
1764746343.965405,0.88
1764746343.971603,1.07
1764746343.9780312,0.98
1764746343.984115,0.97
1764746343.990368,1.09
1764746343.9967418,0.88
1764746344.002822,0.91
1764746344.0090728,1.03
1764746344.01534,0.88
1764746344.021545,0.99
1764746344.027839,0.81
1764746344.034056,0.81
1764746344.040241,1.02
1764746344.046785,0.87
1764746344.052796,0.99
1764746344.059103,0.94
1764746344.065417,0.74
1764746344.0715342,1.05
1764746344.077782,0.87
1764746344.084147,0.77
1764746344.090417,1.05
1764746344.09668,0.77
1764746344.110485,0.88
1764746344.112541,0.91
1764746344.148463,0.59
1764746344.168947,0.9
1764746344.170638,0.88
1764746344.18171,0.8
1764746344.190743,1.05
1764746344.190989,0.75
1764746344.193836,0.87
1764746344.2038,1.05
1764746344.204928,0.97
1764746344.2052102,1.16
1764746344.205565,0.91
1764746344.205916,0.83
1764746344.206321,1.05
1764746344.208424,0.75
1764746344.208828,0.82
1764746344.209187,0.67
1764746344.21539,0.44
1764746344.22161,0.72
1764746344.231885,0.67
1764746344.234054,0.52
1764746344.242471,0.7
1764746344.246597,0.62
1764746344.252886,0.62
1764746344.2594712,0.59
1764746344.2652512,0.57
1764746344.272703,0.87
1764746344.277879,0.65
1764746344.284087,1.01
1764746344.2904088,1.99
1764746344.29669,2.03
1764746344.3029912,1.77
1764746344.308982,0.7
1764746344.315252,0.0
1764746344.321669,0.39
1764746344.32777,0.71
1764746344.334047,0.49
1764746344.340249,0.48
1764746344.346465,0.43
1764746344.352656,0.53
1764746344.359009,0.63
1764746344.365182,0.42
1764746344.371444,0.65
