timestamp,ecg_value
1764750903.2595992,1.58
1764750903.2658749,1.66
1764750903.271994,1.6
1764750903.278311,1.62
1764750903.284498,1.63
1764750903.290851,1.58
1764750903.2969558,1.67
1764750903.303307,1.65
1764750903.309559,1.61
1764750903.315789,1.64
1764750903.3221061,1.58
1764750903.328287,1.64
1764750903.334501,1.68
1764750903.3409941,1.59
1764750903.346963,1.63
1764750903.353301,1.63
1764750903.359649,1.57
1764750903.365851,1.6
1764750903.372143,1.6
1764750903.3784058,1.58
1764750903.384511,1.58
1764750903.3918238,1.53
1764750903.397148,1.6
1764750903.4033449,1.55
1764750903.409576,1.53
1764750903.4158049,1.61
1764750903.422086,1.55
1764750903.428291,1.55
1764750903.4344692,1.6
1764750903.441035,1.53
1764750903.4469419,1.58
1764750903.453239,1.59
1764750903.459517,1.6
1764750903.4659488,1.63
1764750903.472111,1.53
1764750903.478283,1.62
1764750903.484501,1.66
1764750903.490967,1.54
1764750903.497067,1.65
1764750903.503262,1.69
1764750903.509481,1.57
1764750903.5157719,1.56
1764750903.522061,1.52
1764750903.528228,1.59
1764750903.534482,1.67
1764750903.5411022,1.64
1764750903.546941,1.71
1764750903.5532029,1.72
1764750903.559506,1.79
1764750903.565771,1.89
1764750903.572155,1.78
1764750903.578291,1.77
1764750903.5845041,1.9
1764750903.590986,1.65
1764750903.596906,1.47
1764750903.603227,1.51
1764750903.609499,1.52
1764750903.615723,1.54
1764750903.621995,1.45
1764750903.628194,1.49
1764750903.634416,1.55
1764750903.64083,1.49
1764750903.646915,1.53
1764750903.6532118,1.49
1764750903.6594932,1.5
1764750903.6658602,1.57
1764750903.672016,1.5
1764750903.678339,1.47
1764750903.684528,1.5
1764750903.690876,1.57
1764750903.6969469,1.96
1764750903.703393,2.68
1764750903.70963,3.14
1764750903.715681,3.03
1764750903.721929,1.89
1764750903.7282,0.9
1764750903.734532,1.34
1764750903.741055,1.69
1764750903.746891,1.58
1764750903.753212,1.45
1764750903.75949,1.46
1764750903.765719,1.54
1764750903.772033,1.47
1764750903.7781959,1.47
1764750903.784608,1.53
1764750903.7916749,1.47
1764750903.7968938,1.54
1764750903.803207,1.55
1764750903.8095622,1.51
1764750903.815734,1.56
1764750903.821861,1.52
1764750903.828202,1.56
1764750903.8344269,1.59
1764750903.84068,1.52
1764750903.847075,1.57
1764750903.8532171,1.59
1764750903.8595798,1.56
1764750903.865696,1.6
1764750903.871881,1.58
1764750903.878245,1.61
1764750903.884413,1.63
1764750903.890661,1.59
1764750903.896914,1.65
1764750903.903157,1.62
1764750903.9094348,1.59
1764750903.915699,1.68
1764750903.922186,1.65
1764750903.928257,1.64
1764750903.93455,1.63
1764750903.9406579,1.59
1764750903.94695,1.66
1764750903.953224,1.66
1764750903.959449,1.62
1764750903.965667,1.68
1764750903.9719481,1.61
1764750903.9781618,1.58
1764750903.984502,1.66
1764750903.9918542,1.6
1764750903.9968572,1.61
1764750904.0032032,1.58
1764750904.009404,1.54
1764750904.0156522,1.61
1764750904.021971,1.55
1764750904.028113,1.55
1764750904.0344021,1.6
1764750904.041046,1.56
1764750904.046967,1.59
1764750904.0531032,1.55
1764750904.059364,1.55
1764750904.065608,1.61
1764750904.0720372,1.55
1764750904.078059,1.59
1764750904.0844102,1.62
1764750904.0910451,1.56
1764750904.0968618,1.66
1764750904.1031868,1.63
1764750904.109437,1.55
1764750904.1155899,1.65
1764750904.1219342,1.6
1764750904.1280901,1.55
1764750904.1343622,1.6
1764750904.1407502,1.56
1764750904.165487,1.59
1764750904.165647,1.57
1764750904.165787,1.53
1764750904.176297,1.61
1764750904.177352,1.54
1764750904.178333,1.55
1764750904.2069278,1.62
1764750904.20702,1.63
1764750904.207102,1.71
1764750904.214946,1.67
1764750904.23293,1.66
1764750904.2372649,1.85
1764750904.237817,1.86
1764750904.237886,1.74
1764750904.238056,1.71
1764750904.240623,1.67
1764750904.258086,1.61
1764750904.259,1.52
1764750904.259329,1.52
1764750904.265631,1.54
1764750904.2719302,1.41
1764750904.278162,1.48
1764750904.2854981,1.55
1764750904.2907772,1.46
1764750904.296895,1.46
1764750904.303114,1.46
1764750904.309388,1.47
1764750904.315618,1.53
1764750904.321923,1.47
1764750904.328257,1.48
1764750904.334369,1.52
1764750904.34062,1.51
1764750904.346901,1.67
1764750904.353211,2.13
1764750904.359369,2.86
1764750904.3656151,3.1
1764750904.371948,2.62
1764750904.3781161,1.52
1764750904.384358,1.05
1764750904.3906019,1.4
1764750904.396847,1.65
1764750904.4030871,1.52
1764750904.4094532,1.41
1764750904.415594,1.51
1764750904.421816,1.46
1764750904.428145,1.47
1764750904.4343,1.53
1764750904.4405508,1.48
1764750904.4468522,1.52
1764750904.453006,1.52
1764750904.459384,1.47
1764750904.4655511,1.54
1764750904.472546,1.52
1764750904.4805918,1.52
1764750904.484376,1.56
1764750904.49087,1.48
1764750904.496779,1.56
1764750904.5030022,1.58
1764750904.509404,1.51
1764750904.515557,1.6
1764750904.5218198,1.58
1764750904.528019,1.58
1764750904.534245,1.62
1764750904.5405629,1.59
1764750904.546761,1.64
1764750904.553069,1.59
1764750904.559229,1.56
1764750904.5657759,1.67
1764750904.571755,1.64
1764750904.578059,1.6
1764750904.5842319,1.63
1764750904.5905821,1.59
1764750904.596765,1.63
1764750904.603022,1.6
1764750904.6091971,1.61
1764750904.615533,1.68
1764750904.621823,1.6
1764750904.6279209,1.6
1764750904.634269,1.61
1764750904.640793,1.55
1764750904.646805,1.63
1764750904.6529999,1.61
1764750904.659277,1.56
1764750904.665497,1.59
1764750904.671801,1.54
1764750904.677936,1.57
1764750904.684302,1.61
1764750904.6905012,1.54
1764750904.696785,1.58
1764750904.702914,1.59
1764750904.709213,1.53
1764750904.715513,1.62
1764750904.721793,1.59
1764750904.727944,1.6
1764750904.7342012,1.64
1764750904.740486,1.57
1764750904.746738,1.59
1764750904.753006,1.61
1764750904.759756,1.59
1764750904.765428,1.64
1764750904.771861,1.58
1764750904.778108,1.59
1764750904.784296,1.64
1764750904.790515,1.58
1764750904.79689,1.61
1764750904.802989,1.59
1764750904.8093991,1.57
1764750904.8155231,1.64
1764750904.821714,1.57
