timestamp,ecg_value
1764751748.168012,1.22
1764751748.174218,1.23
1764751748.180486,1.16
1764751748.186658,1.1
1764751748.192918,1.12
1764751748.199218,1.1
1764751748.205406,1.09
1764751748.211645,1.16
1764751748.2179651,1.15
1764751748.224211,1.19
1764751748.230443,1.2
1764751748.236638,1.17
1764751748.2429051,1.22
1764751748.249156,1.2
1764751748.255326,1.19
1764751748.261693,1.23
1764751748.267978,1.19
1764751748.2743511,1.22
1764751748.2806249,1.11
1764751748.2867389,1.17
1764751748.292952,1.26
1764751748.2991402,1.25
1764751748.305424,1.25
1764751748.311711,1.3
1764751748.318003,1.26
1764751748.3241658,1.28
1764751748.330421,1.29
1764751748.336616,1.26
1764751748.3429172,1.3
1764751748.349186,1.28
1764751748.3554518,1.27
1764751748.361668,1.28
1764751748.37192,1.24
1764751748.384347,1.27
1764751748.4405289,1.26
1764751748.444897,1.24
1764751748.44533,1.15
1764751748.4456372,1.12
1764751748.446205,1.1
1764751748.446785,1.11
1764751748.448886,1.06
1764751748.451595,1.06
1764751748.452492,1.06
1764751748.4528372,1.03
1764751748.453102,1.06
1764751748.453839,1.06
1764751748.4577222,1.07
1764751748.462388,1.1
1764751748.470217,1.11
1764751748.477628,1.14
1764751748.481332,1.15
1764751748.486773,1.1
1764751748.493032,1.14
1764751748.500488,1.11
1764751748.506219,1.09
1764751748.5119958,1.13
1764751748.5183082,1.02
1764751748.524283,1.02
1764751748.53074,1.02
1764751748.53673,0.98
1764751748.543246,1.02
1764751748.555543,0.99
1764751748.556119,0.98
1764751748.564099,1.01
1764751748.5706549,1.02
1764751748.5746508,1.05
1764751748.5807428,1.06
1764751748.587224,1.02
1764751748.593017,1.14
1764751748.601024,1.13
1764751748.605592,1.16
1764751748.613458,1.2
1764751748.619775,1.19
1764751748.625012,1.21
1764751748.631469,1.24
1764751748.636962,1.23
1764751748.6429598,1.28
1764751748.6492422,1.28
1764751748.655518,1.3
1764751748.6617038,1.34
1764751748.6679838,1.29
1764751748.6743171,1.2
1764751748.706513,1.27
1764751748.707145,1.2
1764751748.708707,1.22
1764751748.7090838,1.2
1764751748.709894,1.19
1764751748.711666,1.22
1764751748.723731,1.18
1764751748.724406,1.2
1764751748.736963,1.21
1764751748.737254,1.18
1764751748.742966,1.21
1764751748.7492108,1.19
1764751748.755402,1.18
1764751748.761685,1.21
1764751748.76798,1.16
1764751748.774204,1.17
1764751748.780412,1.16
1764751748.786722,1.11
1764751748.7929852,1.13
