timestamp,ecg_value
1764741147.036543,1.6
1764741147.042887,1.63
1764741147.0490298,1.64
1764741147.0553632,1.64
1764741147.061528,1.6
1764741147.06778,1.56
1764741147.074212,1.65
1764741147.0803149,1.67
1764741147.0866182,1.65
1764741147.0928378,1.69
1764741147.0990238,1.64
1764741147.1053598,1.65
1764741147.1114938,1.7
1764741147.117764,1.66
1764741147.124131,1.62
1764741147.130367,1.67
1764741147.136545,1.67
1764741147.142804,1.65
1764741147.149029,1.66
1764741147.155308,1.66
1764741147.1614919,1.69
1764741147.167802,1.65
1764741147.1745741,1.65
1764741147.180298,1.68
1764741147.186537,1.67
1764741147.1928031,1.65
1764741147.198997,1.65
1764741147.205346,1.64
1764741147.211482,1.65
1764741147.217752,1.67
1764741147.2246132,1.67
1764741147.230268,1.62
1764741147.236593,1.66
1764741147.244556,1.69
1764741147.2613041,1.61
1764741147.2654998,1.65
1764741147.277882,1.68
1764741147.278023,1.62
1764741147.2781608,1.67
1764741147.284191,1.74
1764741147.299503,1.77
1764741147.301873,1.75
1764741147.3045871,1.76
1764741147.307488,1.9
1764741147.3114948,1.93
1764741147.3231528,1.81
1764741147.32418,1.82
1764741147.3303099,1.84
1764741147.33662,1.67
1764741147.342761,1.58
1764741147.3489301,1.63
1764741147.3553019,1.64
1764741147.361542,1.59
1764741147.367785,1.53
1764741147.374211,1.58
1764741147.380238,1.58
1764741147.386621,1.55
1764741147.392808,1.56
1764741147.3990788,1.57
1764741147.4052749,1.58
1764741147.411583,1.57
1764741147.417763,1.53
1764741147.424148,1.57
1764741147.430202,1.72
1764741147.4364438,2.05
1764741147.442813,2.71
1764741147.449023,3.04
1764741147.455313,2.78
1764741147.461729,1.93
1764741147.467735,1.07
1764741147.474114,1.32
1764741147.4802098,1.7
1764741147.4865122,1.6
1764741147.492762,1.54
1764741147.4989388,1.55
1764741147.50526,1.58
1764741147.511571,1.58
1764741147.51772,1.56
1764741147.5240839,1.6
1764741147.53025,1.61
1764741147.5364292,1.58
1764741147.542725,1.61
1764741147.548943,1.62
1764741147.555276,1.61
1764741147.56142,1.6
1764741147.5677388,1.62
1764741147.574174,1.65
1764741147.580168,1.61
1764741147.586436,1.59
1764741147.592646,1.64
1764741147.598899,1.67
1764741147.605264,1.7
1764741147.6114209,1.66
1764741147.617724,1.65
1764741147.624269,1.76
1764741147.630177,1.76
1764741147.636571,1.71
1764741147.642694,1.75
1764741147.648903,1.74
1764741147.655233,1.78
1764741147.661506,1.81
1764741147.667632,1.78
1764741147.674061,1.74
1764741147.680232,1.76
1764741147.686445,1.78
1764741147.692746,1.74
1764741147.698934,1.72
1764741147.7052422,1.73
1764741147.711526,1.7
1764741147.717827,1.65
1764741147.723951,1.63
1764741147.730237,1.57
1764741147.736382,1.62
1764741147.742641,1.65
1764741147.748924,1.6
1764741147.755221,1.56
1764741147.7613592,1.59
1764741147.7677581,1.6
1764741147.773976,1.59
1764741147.780247,1.59
1764741147.786411,1.65
1764741147.792664,1.67
1764741147.7988842,1.61
1764741147.8051672,1.61
1764741147.811386,1.62
1764741147.8176682,1.64
1764741147.824117,1.65
1764741147.830305,1.62
1764741147.8363872,1.65
1764741147.8427,1.66
1764741147.8490062,1.58
1764741147.855268,1.63
1764741147.8615072,1.67
1764741147.867711,1.62
1764741147.8740091,1.6
1764741147.880351,1.59
1764741147.886623,1.61
1764741147.892812,1.63
1764741147.898816,1.57
1764741147.9053571,1.57
1764741147.911424,1.61
1764741147.917769,1.6
1764741147.923871,1.61
1764741147.930272,1.6
1764741147.936625,1.59
1764741147.94266,1.6
1764741147.948843,1.67
1764741147.9553258,1.73
1764741147.961314,1.7
1764741147.9676101,1.71
1764741147.973931,1.86
1764741147.9802,1.87
1764741147.986426,1.78
1764741147.992675,1.75
1764741147.998965,1.78
1764741148.00525,1.66
1764741148.011412,1.54
1764741148.017638,1.53
1764741148.0240629,1.54
1764741148.030227,1.48
1764741148.0367239,1.47
1764741148.04262,1.52
1764741148.048893,1.51
1764741148.055159,1.48
1764741148.061395,1.47
1764741148.067677,1.48
1764741148.073889,1.46
1764741148.0801191,1.47
1764741148.0863428,1.53
1764741148.09259,1.52
1764741148.0988412,1.54
1764741148.10511,1.73
1764741148.1113348,2.31
1764741148.117593,2.94
1764741148.1238651,2.9
1764741148.130069,2.32
1764741148.136393,1.22
1764741148.142591,1.02
1764741148.1488209,1.58
1764741148.155552,1.65
1764741148.161354,1.44
1764741148.167657,1.43
1764741148.173985,1.51
1764741148.180108,1.5
1764741148.186286,1.51
1764741148.192561,1.52
1764741148.198858,1.48
1764741148.20512,1.51
1764741148.211406,1.54
1764741148.2175329,1.55
1764741148.2239518,1.55
1764741148.230113,1.53
1764741148.236359,1.55
1764741148.242581,1.56
1764741148.248964,1.54
1764741148.255125,1.58
1764741148.261441,1.62
1764741148.267582,1.59
1764741148.274081,1.6
1764741148.280203,1.61
1764741148.28668,1.63
1764741148.2926311,1.66
1764741148.2989361,1.63
1764741148.305182,1.67
1764741148.31135,1.71
1764741148.317677,1.7
1764741148.324191,1.73
1764741148.3300989,1.71
1764741148.336483,1.7
1764741148.342605,1.73
1764741148.348879,1.71
1764741148.355077,1.71
1764741148.3613791,1.66
1764741148.367703,1.65
1764741148.373973,1.67
1764741148.3801029,1.6
1764741148.386395,1.57
1764741148.392697,1.62
1764741148.398806,1.58
1764741148.405185,1.56
1764741148.411236,1.56
1764741148.417558,1.54
1764741148.423917,1.56
1764741148.430067,1.56
1764741148.43628,1.57
1764741148.4425101,1.56
1764741148.4488058,1.55
1764741148.4553442,1.59
1764741148.461332,1.58
1764741148.467523,1.56
1764741148.473781,1.62
1764741148.479973,1.62
1764741148.486327,1.6
1764741148.492527,1.6
1764741148.498739,1.58
1764741148.5056798,1.61
1764741148.5223522,1.61
1764741148.5225239,1.58
1764741148.543655,1.59
1764741148.546116,1.58
1764741148.5496802,1.58
1764741148.570414,1.59
1764741148.570602,1.56
1764741148.5706828,1.59
1764741148.570747,1.57
1764741148.570806,1.55
1764741148.5737238,1.59
1764741148.579995,1.59
1764741148.587119,1.6
1764741148.592693,1.59
1764741148.5988789,1.56
1764741148.605047,1.61
1764741148.61126,1.59
1764741148.617644,1.54
1764741148.623714,1.57
1764741148.629963,1.59
1764741148.636207,1.57
1764741148.6424792,1.58
1764741148.6487439,1.7
1764741148.655272,1.74
1764741148.6612082,1.69
1764741148.6675022,1.75
1764741148.6737258,1.85
1764741148.679997,1.8
1764741148.686285,1.76
1764741148.692412,1.79
1764741148.698765,1.7
1764741148.705017,1.57
1764741148.7112389,1.53
1764741148.717578,1.5
1764741148.724003,1.49
1764741148.730073,1.47
1764741148.736377,1.48
1764741148.742673,1.48
1764741148.748796,1.45
1764741148.75516,1.47
1764741148.761249,1.48
1764741148.767495,1.48
1764741148.773958,1.47
1764741148.779986,1.47
1764741148.786273,1.46
1764741148.7924638,1.48
1764741148.798743,1.57
1764741148.8055081,1.94
1764741148.811224,2.63
1764741148.817485,2.93
1764741148.824024,2.7
1764741148.830056,1.74
1764741148.836231,0.86
1764741148.8424041,1.21
1764741148.848757,1.6
1764741148.855028,1.48
1764741148.86129,1.37
1764741148.867588,1.44
1764741148.873846,1.47
1764741148.880067,1.41
1764741148.8863082,1.44
1764741148.892616,1.46
1764741148.8988008,1.46
1764741148.904981,1.47
1764741148.9112241,1.46
1764741148.9174569,1.46
1764741148.923819,1.5
1764741148.929982,1.48
1764741148.936231,1.51
1764741148.942612,1.53
1764741148.948699,1.51
1764741148.955115,1.53
1764741148.961408,1.55
1764741148.967509,1.56
1764741148.97393,1.58
1764741148.979987,1.57
1764741148.986351,1.58
1764741148.9925041,1.63
1764741148.9987059,1.64
1764741149.004918,1.66
1764741149.011293,1.66
1764741149.017437,1.68
1764741149.0237281,1.69
1764741149.029978,1.68
1764741149.0361931,1.68
1764741149.042393,1.69
1764741149.048618,1.69
1764741149.055488,1.68
1764741149.061198,1.64
1764741149.067334,1.63
1764741149.073678,1.63
1764741149.079934,1.58
1764741149.0861928,1.56
1764741149.092448,1.58
1764741149.098639,1.56
1764741149.104954,1.55
1764741149.111221,1.54
1764741149.1175091,1.52
1764741149.1240351,1.56
1764741149.130124,1.52
1764741149.13637,1.53
1764741149.1424901,1.55
1764741149.148747,1.54
1764741149.1553001,1.57
1764741149.161162,1.56
1764741149.1674612,1.58
1764741149.1737752,1.61
1764741149.180021,1.6
1764741149.186193,1.57
1764741149.192496,1.58
1764741149.198774,1.58
1764741149.205615,1.6
1764741149.2113101,1.59
1764741149.217566,1.61
1764741149.224405,1.6
1764741149.2300448,1.55
1764741149.236203,1.6
1764741149.242681,1.63
1764741149.2486799,1.58
1764741149.2557068,1.58
1764741149.261227,1.57
1764741149.2675169,1.52
1764741149.2740202,1.56
1764741149.279875,1.59
1764741149.2861068,1.56
1764741149.2924218,1.52
1764741149.2985332,1.52
1764741149.305294,1.58
1764741149.31115,1.57
1764741149.317308,1.56
1764741149.3237278,1.57
1764741149.329857,1.55
1764741149.336121,1.54
1764741149.342411,1.55
1764741149.3486872,1.55
1764741149.355253,1.56
1764741149.3611898,1.54
1764741149.3674428,1.52
1764741149.373856,1.56
1764741149.379905,1.55
1764741149.3860748,1.55
1764741149.3923252,1.6
1764741149.398614,1.66
1764741149.404947,1.72
1764741149.4110348,1.66
1764741149.4173481,1.7
1764741149.423614,1.85
1764741149.4298182,1.82
1764741149.43623,1.74
1764741149.4423811,1.76
1764741149.448561,1.75
1764741149.455157,1.61
1764741149.461046,1.52
1764741149.467354,1.51
1764741149.473572,1.5
1764741149.479806,1.49
1764741149.486083,1.5
1764741149.492385,1.52
1764741149.498593,1.5
1764741149.5052621,1.52
1764741149.511141,1.53
1764741149.517489,1.5
1764741149.523678,1.54
1764741149.5299132,1.52
1764741149.536184,1.49
1764741149.542361,1.52
1764741149.548585,1.67
1764741149.555625,2.06
1764741149.5610912,2.67
1764741149.567422,2.92
1764741149.573645,2.68
1764741149.5798059,1.69
1764741149.586068,0.92
1764741149.592353,1.3
1764741149.598481,1.65
1764741149.605075,1.53
1764741149.611132,1.39
1764741149.617312,1.43
1764741149.623662,1.54
1764741149.629951,1.51
1764741149.636082,1.45
1764741149.6423302,1.47
1764741149.6486201,1.5
1764741149.655634,1.53
1764741149.661095,1.53
1764741149.667277,1.53
1764741149.673749,1.53
1764741149.679868,1.51
1764741149.686194,1.56
1764741149.692321,1.57
1764741149.698548,1.54
1764741149.705069,1.6
1764741149.711091,1.61
1764741149.717414,1.58
1764741149.7239082,1.57
1764741149.72988,1.61
1764741149.736063,1.67
1764741149.7423308,1.65
1764741149.7487,1.64
1764741149.7560189,1.7
1764741149.761361,1.7
1764741149.767406,1.69
1764741149.80462,1.7
1764741149.804804,1.71
1764741149.804975,1.72
1764741149.8051322,1.71
1764741149.80883,1.72
1764741149.8105159,1.68
1764741149.8364532,1.65
1764741149.836986,1.67
1764741149.837124,1.68
1764741149.837271,1.6
1764741149.837474,1.58
1764741149.842209,1.57
1764741149.8486981,1.54
1764741149.854961,1.52
1764741149.861066,1.51
1764741149.8671749,1.51
1764741149.873566,1.5
1764741149.879755,1.46
1764741149.8859909,1.41
1764741149.892179,1.37
1764741149.8984919,1.35
1764741149.905016,1.28
1764741149.911038,1.22
1764741149.9171681,1.24
1764741149.923491,1.26
1764741149.9297779,1.18
1764741149.935989,1.15
1764741149.942228,1.15
1764741149.948525,1.08
1764741149.9552991,0.99
1764741149.9609878,0.96
1764741149.9673338,0.98
1764741149.973542,0.97
1764741149.979718,0.89
1764741149.985965,0.84
1764741149.992307,0.85
1764741149.998395,0.82
1764741150.004919,0.81
1764741150.010981,0.78
1764741150.0173252,0.78
1764741150.02337,0.8
1764741150.02971,0.74
1764741150.0359511,0.76
1764741150.04225,0.75
1764741150.048361,0.73
1764741150.054762,0.76
1764741150.061085,0.76
1764741150.067195,0.74
1764741150.0735319,0.75
1764741150.079795,0.78
1764741150.085991,0.79
1764741150.0922549,0.8
1764741150.098374,0.79
1764741150.104846,0.81
1764741150.110952,0.81
1764741150.117368,0.8
1764741150.123616,0.83
1764741150.129877,0.82
1764741150.136105,0.88
1764741150.1422348,0.92
1764741150.1484559,0.89
1764741150.154717,1.01
1764741150.161013,1.06
1764741150.167274,1.04
1764741150.1736588,1.03
1764741150.179897,1.0
1764741150.185998,0.97
1764741150.1922948,0.85
1764741150.198556,0.77
1764741150.204732,0.84
1764741150.21104,0.83
1764741150.21728,0.83
1764741150.223507,0.86
1764741150.229723,0.86
1764741150.236004,0.86
1764741150.242348,0.86
1764741150.248508,0.89
1764741150.25486,0.94
1764741150.2609138,0.91
1764741150.2672288,0.92
1764741150.273497,0.92
1764741150.2797608,0.96
1764741150.286029,1.12
1764741150.2922492,1.59
1764741150.298471,2.32
1764741150.305054,2.53
1764741150.3109498,2.11
1764741150.317248,1.16
1764741150.3235378,0.59
1764741150.3298922,0.93
1764741150.336006,1.22
1764741150.3422809,1.12
1764741150.348541,1.04
1764741150.3547032,1.1
1764741150.3610308,1.16
1764741150.36734,1.23
1764741150.373686,1.23
1764741150.3797388,1.22
1764741150.386045,1.27
1764741150.392235,1.29
1764741150.398561,1.27
1764741150.404758,1.35
1764741150.411076,1.38
1764741150.417284,1.36
1764741150.423483,1.37
1764741150.429663,1.38
1764741150.436095,1.46
1764741150.442219,1.45
1764741150.448446,1.47
1764741150.4552362,1.53
1764741150.460876,1.51
1764741150.467148,1.5
1764741150.473435,1.57
1764741150.479815,1.62
1764741150.485961,1.63
1764741150.492148,1.61
1764741150.4984162,1.67
